0	548.15	1
270.3253313	548.15	0.98165256
1166.624653	548.15	0.946798653
1860.533806	548.15	0.917899751
2554.442958	548.15	0.887169614
3306.177874	548.15	0.857221182
4109.313467	548.15	0.828119643
4983.124992	548.15	0.796818818
5584.512924	548.15	0.763057873
6139.640247	548.15	0.742144423
6949.200924	548.15	0.713982931
7990.064653	548.15	0.679381379
9030.928382	548.15	0.639076284
10071.79211	548.15	0.604772051
10881.35279	548.15	0.581651084
11690.91347	548.15	0.554863199
12731.7772	548.15	0.526971116
13772.64092	548.15	0.50063995
14813.50465	548.15	0.476241349
15854.36838	548.15	0.452288725
16895.23211	548.15	0.431903912
17936.09584	548.15	0.410627147
18976.95957	548.15	0.39252177
20017.8233	548.15	0.375952534
21058.68703	548.15	0.359655839
22099.55076	548.15	0.340869109
23140.41448	548.15	0.330838383
24181.27821	548.15	0.317564418
25193.22906	548.15	0.305481477
26263.00567	548.15	0.292671555
27303.8694	548.15	0.282747368
28286.90737	548.15	0.274865793
29732.55143	548.15	0.259676824
30773.41516	548.15	0.2496238
31953.06072	548.15	0.242993401
33178.96689	548.15	0.234194732
34312.35184	548.15	0.22828764
35399.47618	548.15	0.226573551
36440.33991	548.15	0.221797915
37481.20364	548.15	0.216724961
38464.2416	548.15	0.211857444
39546.40945	548.15	0.206940377
40603.79482	548.15	0.204479276
41644.65855	548.15	0.200744252
42685.52228	548.15	0.197306545
43726.38601	548.15	0.194463474
44767.24974	548.15	0.192215038
45808.11347	548.15	0.189371967
46848.9772	548.15	0.187420848
47889.84092	548.15	0.186213024
48930.70465	548.15	0.184261905
49971.56838	548.15	0.181864811
51012.43211	548.15	0.179616375
52053.29584	548.15	0.179944691
53110.68122	548.15	0.181277931
54574.49909	548.15	0.182436861
55615.36282	548.15	0.180812792
56795.00838	548.15	0.174508451
57789.6115	548.15	0.17783059
58830.47523	548.15	0.177009279
59512.81923	548.15	0.176194358
59962.75019	548.15	0.178366146
59972.67511	548.15	0.178214047
59982.48462	548.15	0.178746394
59992.73652	548.15	0.177193714
60003.48852	548.15	0.178366146
60013.74042	548.15	0.177859149
60024.49241	548.15	0.178366146
60034.74431	548.15	0.178302771
60045.49631	548.15	0.178176022
60055.74821	548.15	0.176306469
60066.51944	548.15	0.175419224
60076.7521	548.15	0.17475379
60087.52333	548.15	0.172535676
60097.756	548.15	0.170095751
60110.00827	548.15	0.167212204
60119.70237	548.15	0.165437713
60129.51189	548.15	0.163916721
60139.78302	548.15	0.162775977
60150.51578	548.15	0.159924117
60160.76768	548.15	0.159670618
60171.51967	548.15	0.158213001
60181.77158	548.15	0.157230693
60192.5428	548.15	0.155234391
60202.77547	548.15	0.154125335
60213.5467	548.15	0.153238089
60223.77936	548.15	0.153016278
60234.55059	548.15	0.151241787
60244.80249	548.15	0.151368536
60255.55449	548.15	0.150354542
60265.78715	548.15	0.150576353
60276.55838	548.15	0.148801862
60286.25249	548.15	0.149023674
60297.56228	548.15	0.146361938
60307.12174	548.15	0.14680556
60318.56617	548.15	0.146361938
60328.79884	548.15	0.146583749
60339.57006	548.15	0.145474692
60345.49424	548.15	0.146140126
60424.01995	548.15	0.135010961
60556.22266	548.15	0.133025152
60688.41482	548.15	0.131392594
60820.59995	548.15	0.129995538
60952.77688	548.15	0.128873232
61066.93109	548.15	0.127856913
61217.12019	548.15	0.126981873
61349.28716	548.15	0.126193194
61481.45179	548.15	0.125483015
61613.62169	548.15	0.12459621
61741.27863	548.15	0.123979376
61877.9398	548.15	0.123548729
62010.10033	548.15	0.122975926
62142.25265	548.15	0.122677874
62238.36524	548.15	0.122400449
62406.56081	548.15	0.121964019
62538.71665	548.15	0.121548217
62670.87365	548.15	0.121093164
62803.02363	548.15	0.120873612
62935.17595	548.15	0.12057556
63067.32886	548.15	0.120257883
63187.46553	548.15	0.120047388
63403.72117	548.15	0.119345772
63535.89458	548.15	0.118341217
63620.14724	548.15	0.11293544
63656.35824	548.15	0.107177747
63710.60279	548.15	0.100951822
63812.82277	548.15	0.097295446
63948.62312	548.15	0.095519525
64086.20604	548.15	0.094393145
64209.35883	548.15	0.093751904
64341.51232	548.15	0.093414602
64473.67168	548.15	0.092881049
64605.82517	548.15	0.092543747
64737.9687	548.15	0.092540071
64870.12395	548.15	0.092143893
65002.27686	548.15	0.091826216
65134.42508	548.15	0.091665539
65218.51642	548.15	0.0916632
65470.80333	548.15	0.091224431
